,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2499,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1156.5093115988086
2500,0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,973.5688334999758
2501,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,2089.177442912083
2502,0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,870.889205820718
2503,1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,4705.171718536821
2504,1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,5282.891450744265
2505,0.9,Ideal,G,SI2,62.7,55.0,6.11,6.17,3.85,3221.1190236705206
2506,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,8263.543017949703
2507,1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,3484.4588137258606
2508,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,508.41501358586225
2509,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,9319.622820655213
2510,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,1261.4752665358149
2511,0.42,Very Good,G,VS1,60.6,58.0,4.82,4.95,2.96,1087.1088334580872
2512,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,2642.2868153962595
2513,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,614.9201868227317
2514,0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,3341.3373205487915
2515,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,921.7879908913411
2516,0.25,Ideal,E,VS2,60.6,57.0,4.08,4.11,2.48,446.50310141076443
2517,1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,4388.419253374462
2518,0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,954.5934914255788
2519,0.48,Good,F,VS1,59.0,60.9,5.09,5.15,3.02,1429.4160600588289
2520,0.31,Ideal,E,VS1,60.1,55.0,4.42,4.53,2.69,715.2977605639361
2521,1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,3585.2069685269425
2522,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,3482.9091754355572
2523,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5446.371022763143
2524,0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,825.9223441724237
2525,0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,554.4326493782511
2526,0.7,Fair,F,VS2,65.5,57.0,5.55,5.41,3.59,2532.651590808027
2527,1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,10627.275511971566
2528,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,17299.29323022002
2529,0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,952.1080295982619
2530,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,5898.0544326060835
2531,0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,4488.69794880597
2532,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,470.772995419024
2533,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,4414.33087093948
2534,0.75,Ideal,E,SI1,62.1,55.0,5.81,5.85,3.62,3005.4675444111404
2535,0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,3333.574733038693
2536,0.33,Ideal,E,SI1,59.6,57.0,4.53,4.49,2.69,644.5487589868972
2537,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,2890.5568716337984
2538,0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,686.0447798644734
2539,0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,588.2780335470416
2540,0.7,Ideal,F,VS2,62.0,56.0,5.71,5.74,3.55,2946.910836036866
2541,1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,7717.007248624378
2542,0.31,Ideal,G,IF,62.0,54.0,4.36,4.38,2.71,870.4276541526256
2543,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,1793.0042268117936
2544,0.74,Premium,H,VS2,59.9,57.0,5.91,5.87,3.53,2736.69204238855
2545,0.67,Good,F,VS2,58.1,62.0,5.76,5.83,3.36,2500.1054825375904
2546,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,626.3178240642396
2547,0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,2849.4770432753003
2548,0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,1560.477489677397
2549,0.86,Ideal,E,SI2,61.8,57.0,6.1,6.13,3.78,3294.010375942004
2550,0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1507.3711048293633
2551,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,15399.280270716557
2552,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,16707.902716520584
2553,0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,2832.3051644302577
2554,0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,2625.3389655834576
2555,0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,760.4397266340793
2556,0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,628.8937470701134
2557,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,4094.0211487617958
2558,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,3746.7568940860874
2559,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,977.8182584251301
2560,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,3217.6478228467795
2561,0.91,Very Good,H,VS2,58.3,59.0,6.35,6.47,3.74,3973.617262703441
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,5082.182432355002
2563,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,14877.179407354615
2564,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,11685.688910908902
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,675.0349874663071
2566,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,2708.5563209866086
2567,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,745.8807496869766
2568,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,12814.071169188372
2569,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,3729.68403056201
2570,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,4829.951231274525
2571,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,7359.493466375434
2572,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,619.8038347325336
2573,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,953.1814186736688
2574,0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,469.8294876294395
2575,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,2741.648797158086
2576,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,619.9088817422348
2577,0.86,Very Good,E,VS2,62.3,56.0,6.05,6.08,3.78,4323.1992010586455
2578,0.7,Ideal,D,VS1,62.5,57.0,5.65,5.68,3.54,3475.0200733660636
2579,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,1505.2307719226792
2580,0.41,Premium,E,VS1,62.3,59.0,4.76,4.74,2.96,1180.8519430042527
2581,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.56,4.04,6035.125875389188
2582,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,1757.4724909339668
2583,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,8222.463937986804
2584,0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,3261.4106645898814
2585,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,6213.711318719683
2586,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,5689.443270719774
2587,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,13326.17747158036
2588,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74,655.6030520294551
2589,0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,646.9358077955173
2590,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,16970.119435562756
2591,0.92,Very Good,E,SI1,63.3,57.0,6.22,6.17,3.92,4246.224504273753
2592,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,764.7847218641487
2593,0.38,Premium,H,VS2,60.5,59.0,4.69,4.66,2.83,781.140073357229
2594,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,13731.768395760066
2595,0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,2954.102868831666
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,1220.5802932231009
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,2647.3370739572233
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,1694.6959422930138
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,855.1099227657157
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,3018.342128611066
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2524.221646753395
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,5115.8542609999495
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,902.2392202506065
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,883.7473630512418
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,3813.08564717183
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,1752.2459470009587
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,1125.1347482713602
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,4235.75594931305
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,14435.90494140756
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2501.6797642727834
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2677.2183080700665
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,5373.1758191970985
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,6913.936030561993
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,13912.833111703016
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5431.1076982764625
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1628.560455047166
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,14986.144873697274
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,4335.802497343843
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,1669.7662878796498
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3260.0744557166427
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,1031.759308483356
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,943.3261037168772
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2629.6816259626394
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,8098.258156598107
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,7117.3669878410465
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,3846.9040463478373
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2713.4600241119065
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,9575.331293140654
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3388.7739359813095
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,638.6762284721538
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,2818.9607441881594
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,3565.3810772495503
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,3003.2380105436832
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1010.6240385261051
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,3802.7933444790256
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3634.714651397318
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,615.4661720398053
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,789.2343032004001
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1296.748992923587
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,14450.161271139457
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3728.871588399606
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,5188.9531054512445
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,603.5103910513736
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,596.3709775480025
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,2960.9681080518685
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,4869.424646935208
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,1296.861523727617
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4335.894987339257
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,2235.32765039415
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,5419.429501754093
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2658.353259332969
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,2652.9286503289795
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,1857.1855183495602
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,695.985684328408
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,819.0832634407825
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,514.3529848260763
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,3653.3215170713784
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,2154.266447287158
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,2466.1828323244986
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,631.0943365318896
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1279.4872281261512
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,4805.153452906857
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,3413.8271526091658
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,611.0123175841467
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,6262.474869318266
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4275.096942623883
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,1061.6673653557816
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,7834.35546457886
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,8039.168390147248
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,1555.2995699853943
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,2587.0192652453384
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,1019.8762420613787
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,13900.992336460076
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,1820.1583113704103
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2459.2380374943564
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,723.1299807292278
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,15401.252567317266
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,5694.837468366463
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5680.291640640751
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4006.672556277587
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,5539.512119550398
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3717.688966083117
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,983.8441775428203
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,853.0250256333128
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,2337.9242851654826
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,5538.703776382941
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,1869.5103765536473
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1350.5190143243274
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,8366.164118185461
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,680.0355379313725
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6581.836314993337
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,931.6728896537902
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,13775.277558972153
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1256.95630994545
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2631.3611016860823
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4144.3677339050555
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1082.860839927272
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,11010.357393927523
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,6195.779325050298
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,507.5683992726459
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,793.9482044696302
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,827.2888352727047
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1429.716374763094
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1823.5430234683488
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,8687.571427832547
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3174.287778376464
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,884.6884436512024
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,1986.7882740339626
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2119.7552766651647
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4464.865825422516
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,668.7190055431586
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,3377.438637516721
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,14093.279541555425
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,8872.377697922571
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,899.8518572587009
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1866.2607850602567
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,762.4623963588735
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4290.08638795662
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1723.71009656855
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7624.2099287471665
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,9389.761790504963
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1351.30327546913
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,861.5896526826239
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,7165.733320813961
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,15167.018826732992
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,726.9352838062164
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2658.117705496512
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2373.5298123239018
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1414.9900153956412
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,636.6733412983518
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,671.8504992671235
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,8303.919871355254
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,9072.640568883124
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,809.4732679633623
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,4978.784876088476
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3439.035843503322
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,1918.1177059095317
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,8922.76165879697
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2446.659238353095
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,10485.618253318109
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1106.7865932932323
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,391.3268544986333
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3016.866066015189
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1215.0297198031801
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,7781.757627187835
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,993.1189678823467
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3144.529947637048
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4948.921523510707
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,570.7036668951403
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4518.460256296086
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3512.227321872288
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2694.6340230989153
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1789.8114457920244
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1466.8574945938606
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4610.096543071155
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,815.8448484289189
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1093.8495662568225
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,7586.573629625183
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,761.6695036730521
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,2698.341710685609
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1852.9355424891473
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5929.2474742566765
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4786.551252716846
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7778.643558738082
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,2987.637167471236
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,791.9904404695479
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3610.0007924841434
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1641.42716840245
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,6322.663229368353
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,915.0251100101151
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,6183.810731515597
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2562.9047656787975
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1056.624913218064
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3307.6116636249803
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5175.0489101960175
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,2928.925236436245
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1089.7091512778532
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1559.7131985531234
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1555.2555528798391
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,565.9403037682366
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1331.1909148980558
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,908.0195536596997
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5425.219481835401
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,12954.561555606972
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1308.704916174851
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1993.1454181827605
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10978.389565528314
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,996.3692799449299
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7801.788393736286
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3043.87075914337
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5374.064103740875
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,748.2069991317948
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6315.105141755207
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8116.265758664332
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1444.787555971237
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,597.3947525677512
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,7758.54551091846
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1504.2427692227923
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5508.8874180839375
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3502.774481087827
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6816.867881617322
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,731.444850253146
